id,type,genre,notable,release_date,notoriety_date,written_date,single,release_year,notoriety_year
12106,Song,Dream Pop,True,2025,,2025,True,2025,
12109,Song,Doom Metal,True,2013,,,True,2013,
12120,Album,Dream Pop,True,2024,2024,2024,,2024,2024.0
12126,Song,Indie Folk,True,2004,,2004,False,2004,
12130,Album,Dream Pop,True,2007,,,,2007,
12131,Song,Psychedelic Rock,True,2023,2023,,True,2023,2023.0
12138,Song,Oceanus Folk,True,2030,,2030,True,2030,
12142,Song,Jazz Surf Rock,True,2028,,2028,True,2028,
12146,Song,Indie Rock,True,2013,,,False,2013,
12148,Song,Dream Pop,True,2022,,,False,2022,
12150,Song,Indie Folk,True,2007,2007,,False,2007,2007.0
12156,Album,Indie Folk,True,2013,,2013,,2013,
12161,Song,Indie Pop,True,2021,,,True,2021,
12162,Song,Alternative Rock,True,2018,,,True,2018,
12163,Song,Indie Pop,True,1997,,,True,1997,
12164,Song,Dream Pop,True,2030,,,True,2030,
12169,Song,Indie Folk,True,2020,,,True,2020,
12173,Song,Darkwave,True,2023,,,True,2023,
12179,Song,Post-Apocalyptic Folk,False,2029,,,True,2029,
12190,Song,Indie Folk,True,2023,2023,2023,False,2023,2023.0
12196,Song,Dream Pop,True,2024,,2024,True,2024,
12199,Song,Doom Metal,True,2007,,,True,2007,
12200,Song,Alternative Rock,True,2023,,,False,2023,
12202,Song,Jazz Surf Rock,True,2018,,2018,True,2018,
12204,Song,Symphonic Metal,True,2024,,2024,True,2024,
12205,Song,Dream Pop,True,2015,,,True,2015,
12209,Song,Blues Rock,True,2000,,,True,2000,
12213,Song,Synthwave,True,2023,,,True,2023,
12218,Album,Synthwave,True,2028,,2028,,2028,
12220,Song,Dream Pop,True,2030,,2030,True,2030,
12230,Song,Doom Metal,True,2017,,,True,2017,
12233,Song,Indie Pop,True,2012,,,True,2012,
12234,Album,Indie Rock,True,2004,,,,2004,
12237,Song,Indie Rock,True,2023,,,True,2023,
12242,Album,Indie Pop,True,2000,,2000,,2000,
12245,Song,Indie Folk,True,2017,,,True,2017,
12250,Song,Americana,True,2025,,,True,2025,
12259,Song,Oceanus Folk,True,2026,2026,,True,2026,2026.0
12263,Song,Speed Metal,True,2025,,,True,2025,
12266,Song,Synthwave,True,2017,,,True,2017,
12270,Song,Oceanus Folk,True,2013,,2013,True,2013,
12273,Album,Blues Rock,True,2000,,,,2000,
12276,Song,Post-Apocalyptic Folk,True,2027,,,True,2027,
12282,Album,Americana,True,2027,2027,,,2027,2027.0
12289,Song,Symphonic Metal,True,2029,,,True,2029,
12291,Song,Synthwave,True,2025,,,True,2025,
12292,Song,Doom Metal,True,2023,,,True,2023,
12294,Song,Alternative Rock,True,2019,,2019,True,2019,
12300,Song,Lo-Fi Electronica,True,2018,,2018,True,2018,
12301,Album,Synthwave,True,2026,,2026,,2026,
12309,Song,Darkwave,True,2020,,2020,True,2020,
12313,Album,Dream Pop,True,2025,,2025,,2025,
12316,Song,Dream Pop,True,2021,,2021,True,2021,
12322,Song,Dream Pop,True,2029,,,True,2029,
12328,Album,Space Rock,True,2026,2036,2026,,2026,2036.0
12332,Song,Oceanus Folk,True,2010,,2010,True,2010,
12333,Song,Doom Metal,True,2013,,,True,2013,
12338,Song,Doom Metal,True,2020,,,True,2020,
12344,Song,Alternative Rock,True,2021,2021,2014,True,2021,2021.0
12345,Song,Blues Rock,True,1993,,,True,1993,
12346,Song,Speed Metal,True,2009,,,True,2009,
12347,Song,Darkwave,True,2026,2026,,True,2026,2026.0
12350,Song,Southern Gothic Rock,True,2023,,2023,True,2023,
12352,Song,Dream Pop,True,2026,,,False,2026,
12358,Song,Symphonic Metal,True,2029,2029,,True,2029,2029.0
12362,Album,Oceanus Folk,True,2024,2040,,,2024,2040.0
12365,Song,Americana,True,2013,,2010,True,2013,
12366,Album,Synthwave,True,2023,2023,,,2023,2023.0
12367,Song,Indie Folk,True,2007,,2007,True,2007,
12369,Song,Dream Pop,True,2025,,,True,2025,
12373,Song,Lo-Fi Electronica,True,2005,,,True,2005,
12375,Song,Southern Gothic Rock,True,2007,,2007,True,2007,
12376,Song,Synthwave,True,2019,,,True,2019,
12382,Song,Alternative Rock,True,2011,,2011,False,2011,
12384,Song,Indie Folk,True,2017,,,True,2017,
12386,Song,Indie Folk,True,2029,,,True,2029,
12389,Song,Space Rock,True,2017,,,True,2017,
12393,Song,Dream Pop,True,2026,,,True,2026,
12395,Song,Indie Folk,True,2020,2020,,True,2020,2020.0
12396,Song,Lo-Fi Electronica,True,2007,,2007,True,2007,
12397,Song,Dream Pop,True,2007,,2007,True,2007,
12401,Album,Americana,True,2027,,,,2027,
12408,Song,Doom Metal,True,2010,,,True,2010,
12410,Song,Doom Metal,True,2029,,,True,2029,
12418,Song,Post-Apocalyptic Folk,True,2028,,,True,2028,
12422,Song,Synthwave,True,2014,,2011,True,2014,
12425,Song,Synthwave,True,2012,,2009,True,2012,
12428,Song,Speed Metal,True,1987,,1987,True,1987,
12429,Song,Jazz Surf Rock,True,2028,,,False,2028,
12434,Song,Psychedelic Rock,True,2023,,,False,2023,
12441,Song,Desert Rock,True,2028,,2028,True,2028,
12445,Song,Synthpop,True,2020,,,False,2020,
12451,Song,Dream Pop,True,2024,2024,,True,2024,2024.0
12469,Song,Indie Folk,True,2023,,,True,2023,
12475,Song,Southern Gothic Rock,True,1997,,,False,1997,
12478,Song,Dream Pop,True,2028,,,True,2028,
12489,Album,Lo-Fi Electronica,True,2023,,,,2023,
12490,Song,Oceanus Folk,True,2029,,2029,True,2029,
12494,Song,Indie Pop,True,2022,,,False,2022,
12497,Album,Dream Pop,True,2004,,2004,,2004,
12498,Album,Southern Gothic Rock,True,2004,,,,2004,
12501,Song,Doom Metal,True,2029,,,True,2029,
12505,Song,Dream Pop,True,2010,,,True,2010,
12508,Album,Dream Pop,True,2025,,,,2025,
12512,Song,Indie Rock,True,2029,,,False,2029,
12515,Album,Psychedelic Rock,True,2017,,,,2017,
12517,Song,Lo-Fi Electronica,True,2007,,,True,2007,
12518,Album,Synthwave,True,2000,,2000,,2000,
12521,Song,Indie Folk,True,2010,,,True,2010,
12524,Song,Oceanus Folk,True,2030,,,False,2030,
12531,Song,Dream Pop,True,2000,2000,2000,True,2000,2000.0
12534,Song,Alternative Rock,True,2025,,,True,2025,
12535,Song,Darkwave,True,2027,,,True,2027,
12538,Album,Symphonic Metal,True,2014,,2014,,2014,
12540,Song,Indie Folk,True,2026,,,True,2026,
12543,Song,Indie Folk,True,2017,,,False,2017,
12546,Song,Alternative Rock,True,2010,,,True,2010,
12547,Song,Indie Folk,True,2023,,,True,2023,
12550,Song,Dream Pop,True,2029,,,True,2029,
12554,Song,Desert Rock,True,2027,2027,,False,2027,2027.0
12558,Album,Dream Pop,True,2026,,2026,,2026,
12564,Song,Indie Rock,True,2029,,,True,2029,
12571,Song,Psychedelic Rock,True,2022,,2015,True,2022,
12574,Song,Doom Metal,True,2023,,,True,2023,
12577,Song,Lo-Fi Electronica,True,2020,2020,2014,True,2020,2020.0
12578,Album,Symphonic Metal,True,2029,,,,2029,
12582,Song,Synthwave,True,2020,,,True,2020,
12593,Song,Americana,False,2000,,,True,2000,
12594,Song,Dream Pop,True,2003,,,True,2003,
12596,Song,Psychedelic Rock,True,1989,,,True,1989,
12599,Song,Alternative Rock,True,2011,,,True,2011,
12602,Song,Dream Pop,True,2021,,,True,2021,
12608,Song,Synthwave,True,2020,2020,,True,2020,2020.0
12611,Song,Indie Rock,True,2021,,,True,2021,
12613,Song,Desert Rock,True,2020,,,True,2020,
12616,Album,Blues Rock,True,2007,,2004,,2007,
12617,Song,Americana,True,2020,,,False,2020,
12622,Song,Darkwave,True,2027,,,True,2027,
12623,Album,Dream Pop,True,2028,,2028,,2028,
12625,Song,Oceanus Folk,True,2027,,,True,2027,
12629,Song,Dream Pop,True,2026,,,True,2026,
12631,Song,Doom Metal,True,2022,,2022,True,2022,
12633,Song,Indie Folk,True,2027,,,True,2027,
12634,Album,Oceanus Folk,True,2017,,,,2017,
12635,Song,Doom Metal,True,2024,,,True,2024,
12645,Song,Indie Folk,True,2010,,,True,2010,
12650,Song,Synthwave,True,2017,,,True,2017,
12652,Album,Indie Folk,True,2019,2019,,,2019,2019.0
12656,Album,Doom Metal,True,2016,,,,2016,
12661,Song,Dream Pop,True,2014,,2014,False,2014,
12665,Song,Southern Gothic Rock,True,2012,,2012,True,2012,
12668,Song,Indie Folk,True,2020,,2020,True,2020,
12673,Song,Americana,True,2013,,,True,2013,
12678,Song,Synthwave,True,2013,,,True,2013,
12685,Song,Alternative Rock,True,2031,,,True,2031,
12689,Song,Lo-Fi Electronica,True,2024,,,False,2024,
12691,Album,Oceanus Folk,True,2017,,,,2017,
12692,Song,Speed Metal,False,2016,,2016,True,2016,
12694,Song,Dream Pop,True,2029,,,True,2029,
12703,Song,Psychedelic Rock,True,2020,,,False,2020,
12705,Song,Indie Folk,True,2017,2017,,True,2017,2017.0
12710,Album,Dream Pop,True,2009,,,,2009,
12718,Song,Space Rock,False,2027,,,True,2027,
12719,Song,Dream Pop,True,1990,,1990,True,1990,
12721,Song,Dream Pop,True,2007,,,True,2007,
12723,Album,Dream Pop,True,2020,,2020,,2020,
12727,Song,Synthwave,True,2013,2017,,True,2013,2017.0
12729,Album,Doom Metal,True,2026,,,,2026,
12732,Song,Synthwave,True,2023,,2023,True,2023,
12739,Song,Jazz Surf Rock,True,2020,,,True,2020,
12742,Song,Darkwave,True,1997,,1997,True,1997,
12744,Song,Synthwave,True,2030,,2027,True,2030,
12750,Song,Lo-Fi Electronica,True,2019,,,False,2019,
12751,Song,Dream Pop,True,2027,2027,,True,2027,2027.0
12756,Song,Indie Folk,True,2010,2017,,False,2010,2017.0
12759,Song,Dream Pop,True,2013,2013,,True,2013,2013.0
12761,Song,Symphonic Metal,True,2020,,2020,False,2020,
12768,Album,Doom Metal,True,2015,,,,2015,
12776,Song,Desert Rock,True,2020,,2020,False,2020,
12781,Album,Indie Folk,True,2000,,,,2000,
12784,Song,Indie Folk,True,2020,,,True,2020,
12788,Album,Dream Pop,True,2020,,,,2020,
12792,Song,Dream Pop,True,2005,,2005,True,2005,
12793,Song,Avant-Garde Folk,True,2004,,,False,2004,
12794,Song,Dream Pop,True,2021,,,True,2021,
12804,Song,Oceanus Folk,True,2020,,2020,True,2020,
12807,Song,Blues Rock,True,2000,,,True,2000,
12812,Song,Indie Folk,True,2015,,,True,2015,
12816,Song,Synthwave,True,2029,,,False,2029,
12817,Song,Synthwave,True,2000,,,True,2000,
12821,Song,Blues Rock,True,1991,,,True,1991,
12822,Song,Southern Gothic Rock,True,1999,,,True,1999,
12823,Song,Doom Metal,True,2027,,,True,2027,
12833,Song,Doom Metal,True,2020,,,False,2020,
12837,Album,Indie Folk,False,2027,,2024,,2027,
12842,Album,Indie Folk,False,2025,,2025,,2025,
12847,Song,Indie Folk,True,2026,,2026,False,2026,
12852,Song,Indie Folk,True,2023,,2023,True,2023,
12858,Song,Doom Metal,True,2023,,,True,2023,
12861,Song,Indie Folk,True,2017,,,True,2017,
12865,Song,Psychedelic Rock,True,2004,,2004,True,2004,
12866,Song,Indie Pop,True,2007,,,True,2007,
12867,Song,Indie Rock,True,2017,,,True,2017,
12877,Song,Space Rock,True,2025,,,True,2025,
12882,Song,Oceanus Folk,True,2026,,,False,2026,
12886,Song,Dream Pop,True,2028,,,False,2028,
12891,Song,Southern Gothic Rock,False,2027,,,True,2027,
12892,Song,Indie Folk,True,2020,,,True,2020,
12893,Song,Indie Folk,True,2013,,,True,2013,
12896,Song,Southern Gothic Rock,True,2011,,,True,2011,
12899,Song,Darkwave,True,2025,,,True,2025,
12903,Song,Jazz Surf Rock,True,2029,,,True,2029,
12910,Album,Synthwave,True,2010,,,,2010,
12914,Song,Doom Metal,True,2017,,,False,2017,
12916,Song,Psychedelic Rock,True,2013,,,True,2013,
12920,Song,Avant-Garde Folk,True,2025,,2025,False,2025,
12923,Song,Southern Gothic Rock,False,2002,,,True,2002,
12926,Song,Oceanus Folk,True,2023,,,True,2023,
12933,Song,Southern Gothic Rock,True,2013,,,False,2013,
12934,Album,Indie Folk,True,2020,,,,2020,
12936,Song,Synthwave,False,2020,,,True,2020,
12941,Song,Synthwave,True,2026,,2026,True,2026,
12947,Song,Blues Rock,True,2010,,,True,2010,
12949,Song,Synthwave,True,2013,2013,,True,2013,2013.0
12953,Song,Alternative Rock,True,1993,,,False,1993,
12955,Song,Indie Pop,True,2020,,2013,True,2020,
12956,Song,Synthpop,True,2015,,,True,2015,
12961,Album,Dream Pop,True,1994,,,,1994,
12963,Song,Post-Apocalyptic Folk,True,2028,,2028,True,2028,
12967,Song,Dream Pop,False,2010,,,True,2010,
12971,Song,Dream Pop,False,2016,,,True,2016,
12973,Song,Lo-Fi Electronica,True,2023,,2023,True,2023,
12976,Album,Doom Metal,True,2015,,,,2015,
12979,Album,Southern Gothic Rock,True,1996,,1996,,1996,
12983,Song,Lo-Fi Electronica,True,2023,,2023,True,2023,
12986,Song,Post-Apocalyptic Folk,True,2023,,,True,2023,
12991,Song,Doom Metal,True,2026,,,True,2026,
12993,Album,Blues Rock,True,2022,2035,,,2022,2035.0
12994,Song,Dream Pop,True,2013,,,False,2013,
12997,Song,Alternative Rock,True,1987,,,True,1987,
12998,Song,Dream Pop,True,1994,,,True,1994,
13001,Album,Southern Gothic Rock,True,2009,2009,2009,,2009,2009.0
13002,Album,Synthwave,True,2023,2023,,,2023,2023.0
13008,Album,Indie Folk,True,2022,2022,,,2022,2022.0
13010,Song,Southern Gothic Rock,True,2009,,2009,True,2009,
13014,Song,Indie Rock,True,2020,2020,,True,2020,2020.0
13019,Album,Synthwave,True,2027,,,,2027,
13023,Song,Indie Pop,True,2003,,,True,2003,
13026,Song,Desert Rock,True,2022,,,True,2022,
13027,Song,Oceanus Folk,True,2026,,,True,2026,
13031,Album,Darkwave,True,2028,,,,2028,
13033,Album,Indie Folk,True,2027,2027,2027,,2027,2027.0
13035,Song,Indie Rock,True,2010,,2010,True,2010,
13040,Song,Dream Pop,True,2017,,2017,True,2017,
13042,Song,Psychedelic Rock,True,2027,,2027,True,2027,
13046,Song,Southern Gothic Rock,True,1999,1999,1999,True,1999,1999.0
13047,Song,Desert Rock,True,2029,,2029,True,2029,
13049,Song,Psychedelic Rock,True,2025,,,True,2025,
13053,Song,Indie Pop,False,2011,,,False,2011,
13055,Album,Jazz Surf Rock,False,2027,,2027,,2027,
13062,Song,Doom Metal,True,1994,1994,,False,1994,1994.0
13064,Song,Indie Folk,True,2023,2023,,True,2023,2023.0
13068,Song,Synthwave,True,2023,,2023,False,2023,
13069,Song,Synthwave,True,2023,,,True,2023,
13073,Song,Space Rock,True,2025,,2022,False,2025,
13076,Album,Indie Folk,True,2026,,,,2026,
13080,Song,Dream Pop,True,2028,2028,,False,2028,2028.0
13085,Song,Dream Pop,True,2015,,,True,2015,
13088,Song,Symphonic Metal,True,2026,,,True,2026,
13094,Song,Dream Pop,True,2008,,,True,2008,
13101,Song,Indie Pop,True,2003,2013,,True,2003,2013.0
13104,Song,Synthwave,False,1997,,,True,1997,
13107,Song,Americana,True,2020,,2020,True,2020,
13112,Song,Synthwave,True,2027,2027,,False,2027,2027.0
13117,Song,Space Rock,True,2027,,2027,True,2027,
13123,Song,Americana,True,2015,2015,2015,True,2015,2015.0
13129,Song,Indie Folk,True,2013,,2013,True,2013,
13131,Song,Alternative Rock,True,2023,,,True,2023,
13132,Song,Indie Folk,True,2007,,,True,2007,
13135,Song,Dream Pop,True,2029,,2029,True,2029,
13140,Song,Dream Pop,True,2021,,,False,2021,
13142,Album,Americana,True,2029,,,,2029,
13143,Song,Indie Folk,True,2004,,,True,2004,
13144,Song,Indie Folk,True,2029,,,True,2029,
13147,Song,Synthpop,True,2017,,,True,2017,
13149,Album,Synthwave,True,2007,,,,2007,
13150,Album,Space Rock,True,2027,2027,,,2027,2027.0
13154,Song,Synthwave,True,1994,,,True,1994,
13155,Song,Alternative Rock,True,2025,,2025,False,2025,
13158,Song,Dream Pop,True,2028,,,True,2028,
13161,Song,Desert Rock,True,2024,,2024,True,2024,
13168,Song,Lo-Fi Electronica,True,2023,,,True,2023,
13171,Song,Synthwave,True,2026,,,True,2026,
13173,Song,Oceanus Folk,True,2023,,,True,2023,
13179,Song,Dream Pop,True,2016,,2016,True,2016,
13188,Song,Indie Rock,True,2007,,,True,2007,
13190,Song,Space Rock,True,2015,,2015,True,2015,
13196,Album,Southern Gothic Rock,True,2024,,,,2024,
13197,Song,Blues Rock,True,1997,,,False,1997,
13202,Song,Synthwave,True,2029,,,True,2029,
13206,Song,Lo-Fi Electronica,True,2028,,,False,2028,
13208,Song,Dream Pop,True,2007,,,True,2007,
13209,Song,Post-Apocalyptic Folk,True,2025,,,True,2025,
13213,Song,Desert Rock,True,2013,,2013,True,2013,
13214,Song,Darkwave,True,2026,,,True,2026,
13216,Song,Desert Rock,True,2025,,2025,False,2025,
13220,Song,Doom Metal,True,2013,2013,2013,True,2013,2013.0
13222,Album,Indie Folk,True,2020,,,,2020,
13223,Song,Alternative Rock,True,2017,,2017,True,2017,
13224,Song,Dream Pop,True,2024,,,False,2024,
13228,Song,Speed Metal,True,2013,,,True,2013,
13229,Song,Doom Metal,True,2013,,,True,2013,
13232,Song,Oceanus Folk,True,2027,,,False,2027,
13236,Song,Blues Rock,True,1987,1987,,True,1987,1987.0
13237,Album,Southern Gothic Rock,True,2006,,,,2006,
13240,Song,Dream Pop,False,2024,,,True,2024,
13243,Song,Psychedelic Rock,True,2025,,,True,2025,
13246,Album,Space Rock,True,2022,,,,2022,
13249,Album,Indie Folk,True,2023,,,,2023,
13254,Album,Indie Rock,True,2025,,,,2025,
13255,Song,Indie Folk,True,2017,2017,,False,2017,2017.0
13256,Song,Psychedelic Rock,True,2018,,,True,2018,
13257,Song,Post-Apocalyptic Folk,False,2029,,,True,2029,
13258,Song,Americana,True,2023,,2023,True,2023,
13260,Song,Indie Folk,True,2027,,2027,True,2027,
13262,Song,Jazz Surf Rock,True,2026,,2026,False,2026,
13266,Album,Dream Pop,True,2027,,,,2027,
13272,Song,Dream Pop,True,2026,,,True,2026,
13276,Song,Synthwave,True,2023,2023,,True,2023,2023.0
13279,Album,Indie Folk,True,2023,,,,2023,
13280,Song,Indie Folk,True,2030,,,True,2030,
13282,Song,Jazz Surf Rock,True,2027,,,True,2027,
13287,Song,Synthwave,True,2024,2024,2020,False,2024,2024.0
13297,Song,Lo-Fi Electronica,True,2017,,,False,2017,
13298,Album,Alternative Rock,True,2024,,,,2024,
13302,Song,Indie Rock,True,2020,,,True,2020,
13303,Album,Dream Pop,True,1997,,1997,,1997,
13304,Song,Doom Metal,True,2021,,,True,2021,
13310,Song,Lo-Fi Electronica,True,2017,,,True,2017,
13312,Song,Indie Folk,True,2026,2026,,False,2026,2026.0
13315,Song,Space Rock,True,2028,,2025,True,2028,
13321,Song,Psychedelic Rock,True,2025,2025,2025,True,2025,2025.0
13324,Song,Oceanus Folk,True,2004,,,True,2004,
13327,Album,Oceanus Folk,True,2017,,,,2017,
13331,Song,Emo/Pop Punk,True,1997,,1997,True,1997,
13332,Song,Darkwave,True,2022,,,False,2022,
13335,Song,Lo-Fi Electronica,True,2002,2002,,True,2002,2002.0
13336,Song,Dream Pop,False,2026,,2026,True,2026,
13341,Song,Doom Metal,True,2013,,2013,True,2013,
13342,Album,Oceanus Folk,True,2021,,,,2021,
13346,Song,Psychedelic Rock,True,2023,,,True,2023,
13357,Album,Southern Gothic Rock,True,1995,,,,1995,
13358,Song,Jazz Surf Rock,True,2001,2001,,False,2001,2001.0
13361,Song,Blues Rock,True,2011,,,True,2011,
13364,Album,Indie Rock,True,2012,,,,2012,
13366,Song,Dream Pop,True,2029,,,True,2029,
13369,Song,Space Rock,True,2025,2025,,True,2025,2025.0
13374,Song,Doom Metal,True,2013,,,False,2013,
13376,Album,Desert Rock,True,2030,,,,2030,
13379,Song,Alternative Rock,True,1992,1992,1992,True,1992,1992.0
13381,Song,Doom Metal,True,2017,,2017,True,2017,
13389,Album,Synthwave,True,2028,,2028,,2028,
13392,Song,Post-Apocalyptic Folk,True,2014,,,False,2014,
13396,Song,Oceanus Folk,True,2029,,2029,True,2029,
13399,Song,Indie Folk,True,2013,,2013,True,2013,
13402,Song,Alternative Rock,True,2013,,,False,2013,
13404,Song,Dream Pop,True,2028,,,True,2028,
13413,Song,Indie Folk,True,2022,2022,,True,2022,2022.0
13417,Album,Avant-Garde Folk,True,2026,,,,2026,
13418,Album,Dream Pop,True,2026,,,,2026,
13419,Song,Dream Pop,True,2030,2030,,True,2030,2030.0
13421,Song,Dream Pop,True,1994,,1994,True,1994,
13423,Song,Indie Folk,True,2010,2010,,True,2010,2010.0
13424,Song,Alternative Rock,True,2007,,,False,2007,
13429,Song,Indie Folk,True,2018,,,True,2018,
13430,Song,Speed Metal,True,1991,,,True,1991,
13431,Song,Oceanus Folk,True,2013,,2013,True,2013,
13436,Song,Doom Metal,True,2017,,2017,False,2017,
13438,Song,Oceanus Folk,True,2019,,,False,2019,
13446,Album,Dream Pop,True,2023,,2023,,2023,
13457,Song,Dream Pop,True,2025,,,False,2025,
13459,Song,Avant-Garde Folk,True,2028,,,True,2028,
13465,Song,Speed Metal,True,2000,,,True,2000,
13468,Album,Doom Metal,True,2000,,2000,,2000,
13470,Song,Doom Metal,True,2024,,,True,2024,
13476,Album,Doom Metal,True,2013,,,,2013,
13480,Song,Synthwave,True,2009,,2006,True,2009,
13481,Song,Lo-Fi Electronica,False,2004,,,True,2004,
13484,Album,Indie Rock,True,2010,,,,2010,
13486,Song,Psychedelic Rock,True,2028,,,True,2028,
13487,Song,Southern Gothic Rock,True,2019,,,True,2019,
13489,Song,Post-Apocalyptic Folk,True,2026,,,False,2026,
13499,Album,Alternative Rock,True,2030,,,,2030,
13503,Song,Lo-Fi Electronica,True,1994,,1994,True,1994,
13504,Album,Dream Pop,True,2024,,,,2024,
13509,Song,Americana,True,2023,,,True,2023,
13511,Song,Doom Metal,True,2007,,2007,True,2007,
13516,Song,Oceanus Folk,True,2024,,,False,2024,
13519,Song,Blues Rock,True,1987,1987,,True,1987,1987.0
13521,Song,Oceanus Folk,True,2017,2017,,True,2017,2017.0
13523,Song,Alternative Rock,True,2000,,,False,2000,
13525,Song,Alternative Rock,True,1987,1987,,True,1987,1987.0
13528,Song,Synthwave,True,2010,,2010,True,2010,
13530,Song,Oceanus Folk,True,2017,,,True,2017,
13535,Song,Indie Folk,True,2023,,,False,2023,
13538,Song,Oceanus Folk,True,2024,,,False,2024,
13539,Song,Doom Metal,True,2020,2020,,True,2020,2020.0
13543,Album,Speed Metal,True,1991,,,,1991,
13545,Song,Speed Metal,True,1997,,,True,1997,
13546,Song,Doom Metal,True,2019,,2019,True,2019,
13552,Album,Psychedelic Rock,True,2021,,2021,,2021,
13557,Song,Emo/Pop Punk,True,2009,,2009,True,2009,
13558,Song,Doom Metal,True,2020,,,True,2020,
13563,Album,Synthpop,True,2017,,,,2017,
13564,Song,Psychedelic Rock,True,2015,,,True,2015,
13567,Album,Lo-Fi Electronica,True,2025,,,,2025,
13568,Album,Indie Rock,True,2024,,2024,,2024,
13570,Song,Darkwave,False,2029,,,True,2029,
13574,Song,Synthwave,True,2008,,2008,True,2008,
13576,Album,Doom Metal,True,2004,,,,2004,
13580,Song,Blues Rock,True,2004,,2004,True,2004,
13582,Album,Blues Rock,True,2017,,,,2017,
13584,Song,Synthwave,True,2007,,,True,2007,
13589,Song,Avant-Garde Folk,True,2023,2023,2023,True,2023,2023.0
13591,Song,Doom Metal,True,2010,2010,,True,2010,2010.0
13592,Song,Synthwave,True,2026,,2026,True,2026,
